player_id	team_id	team_name	Jersey	Player	Yr	Pos	GP	GS	G	BA	OBPct	SlgPct	R	AB	H	2B	3B	TB	HR	RBI	BB	HBP	SF	SH	K	DP	CS	Picked	SB	RBI2out
1888519	699	Texas Southern	40	Gonzalez, Fabio	Sr	P	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997627	699	Texas Southern	30	Ponce, Oscar	Fr	UT	5	0	0	0.000	0.000	0.000	1	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1872631	28	Arizona St.	27	Lin, Lyle	So	C	55	55	0	0.312	0.344	0.407	30	231	72	16	0	94	2	18	8	4	1	0	29	9	0	0	1	0
1998126	28	Arizona St.	6	Swift, Drew	Fr	INF	55	54	0	0.201	0.321	0.214	27	154	31	2	0	33	0	15	24	4	2	12	46	3	3	0	3	0
1998107	28	Arizona St.	5	Williams, Alika	Fr	INF	55	54	0	0.280	0.333	0.333	23	186	52	8	1	62	0	20	13	3	2	5	17	13	4	0	5	0
1998120	28	Arizona St.	20	Torkelson, Spencer	Fr	INF	55	55	0	0.320	0.440	0.743	59	206	66	12	0	153	25	53	38	9	4	0	44	4	2	0	4	0
1768284	28	Arizona St.	12	Canning, Gage	Jr	OF	55	55	0	0.369	0.426	0.648	47	236	87	17	11	153	9	45	24	1	2	0	54	2	7	0	8	0
1872629	28	Arizona St.	21	Aldrete, Carter	So	INF	53	50	0	0.293	0.373	0.414	27	191	56	10	2	79	3	31	22	3	1	2	40	7	3	0	1	0
1998133	28	Arizona St.	14	Workman, Gage	Fr	INF	50	48	0	0.276	0.339	0.466	27	174	48	10	7	81	3	25	13	4	1	3	49	1	1	0	3	0
1872630	28	Arizona St.	24	Bishop, Hunter	So	OF	49	36	0	0.250	0.352	0.407	22	140	35	5	1	57	5	26	18	4	0	3	50	6	4	0	4	0
1998557	28	Arizona St.	18	Hauver, Trevor	Fr	LF	42	21	0	0.227	0.344	0.293	13	75	17	5	0	22	0	7	12	2	1	0	21	3	0	0	0	0
1872640	28	Arizona St.	47	Lane, Taylor	Sr	OF	41	26	0	0.300	0.340	0.370	11	100	30	4	0	37	1	14	6	0	0	0	26	5	1	0	3	0
1998521	28	Arizona St.	39	Jump, Hunter	Fr	PH	36	21	0	0.370	0.418	0.480	13	100	37	4	2	48	1	22	9	0	1	0	14	5	1	0	2	0
1872624	28	Arizona St.	3	Montoya, Chaz	So	P	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768273	28	Arizona St.	11	Higgins, Connor	Jr	P	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872633	28	Arizona St.	37	Denson, Myles	So	OF	23	4	0	0.167	0.286	0.222	2	18	3	1	0	4	0	1	3	0	0	1	7	1	0	0	0	0
1872636	28	Arizona St.	41	Raish, Dellan	Fr	P	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998176	28	Arizona St.	26	Romero, Sam	Jr	P	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998150	28	Arizona St.	40	Leisenring, Luke	Fr	C	20	6	0	0.250	0.345	0.250	2	24	6	0	0	6	0	1	4	0	1	0	12	0	0	0	0	0
1998139	28	Arizona St.	28	Mehan, Scott	Fr	OF	19	5	0	0.087	0.250	0.087	3	23	2	0	0	2	0	1	5	0	0	0	8	0	0	0	0	0
1998140	28	Arizona St.	30	Corrigan, Brady	Fr	P	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872638	28	Arizona St.	44	Van Scoyoc, Spencer	So	P	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872625	28	Arizona St.	8	Marsh, Alec	So	P	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647503	28	Arizona St.	15	Lingos, Eli	Sr	P	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768280	28	Arizona St.	22	Stadler, Fitz	Jr	P	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998119	28	Arizona St.	19	Vander Kooi, Boyd	Fr	P	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998112	28	Arizona St.	16	Hogueisson, Zach	Fr	OF	13	1	0	0.286	0.318	0.524	2	21	6	2	0	11	1	3	1	0	0	0	4	1	0	0	0	0
1872627	28	Arizona St.	23	Godfrey, Jake	Sr	P	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647505	28	Arizona St.	29	Schneider, Grant	Sr	P	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647500	28	Arizona St.	17	Hingst, Ryan	Sr	P	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998145	28	Arizona St.	35	Coffey, Adisyn	Fr	INF	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1998147	28	Arizona St.	36	Davis, Colby	Fr	P	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1768282	28	Arizona St.	10	McCuin, Jeremy	Jr	INF	4	3	0	0.091	0.083	0.091	1	11	1	0	0	1	0	2	0	0	1	0	4	0	0	0	0	0
1872641	28	Arizona St.	25	Strand, Zane	So	P	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884145	29	Arizona	13	Quintana, Nick	So	INF	56	56	0	0.313	0.413	0.592	49	211	66	17	0	125	14	55	32	6	3	2	47	4	0	0	0	0
1884154	29	Arizona	35	Cannon, Cameron	So	INF	56	56	0	0.321	0.427	0.549	59	215	69	21	2	118	8	50	37	5	3	3	22	3	3	0	7	0
1774405	29	Arizona	25	Rivas, Alfonso	Jr	1B	56	56	0	0.342	0.425	0.529	48	225	77	15	3	119	7	52	28	8	5	0	38	3	0	0	5	0
1884151	29	Arizona	22	Fraizer, Matt	So	OF	55	54	0	0.266	0.352	0.359	29	184	49	9	1	66	2	28	25	2	5	13	27	6	1	0	3	0
1774407	29	Arizona	12	Salazar, Cesar	Jr	C	53	53	0	0.339	0.432	0.471	25	189	64	11	1	89	4	42	21	14	5	3	26	5	5	0	2	0
1884142	29	Arizona	8	Stevenson, Cal	Sr	OF	48	47	0	0.293	0.416	0.397	47	174	51	3	6	69	1	26	35	6	6	4	16	1	5	0	8	0
1774401	29	Arizona	6	Haug, Ryan	Sr	C	45	35	0	0.235	0.394	0.261	26	119	28	3	0	31	0	15	19	14	3	9	20	9	1	0	2	0
1992680	29	Arizona	10	Blas, Jacob	Fr	INF	43	35	0	0.305	0.407	0.398	27	128	39	6	0	51	2	28	17	5	0	3	25	4	1	0	1	0
1992684	29	Arizona	3	Williams, Donta	Fr	OF	43	24	0	0.258	0.395	0.330	20	97	25	2	1	32	1	10	19	3	0	1	28	0	0	0	1	0
1992683	29	Arizona	44	Soderstrom, Tate	Fr	OF	40	15	0	0.242	0.337	0.374	19	91	22	8	2	34	0	8	11	2	0	0	22	3	0	0	0	0
1884146	29	Arizona	16	Morimoto, Mitchell	Sr	OF	34	16	0	0.086	0.276	0.103	14	58	5	1	0	6	0	9	12	4	2	6	13	2	1	0	1	0
1884150	29	Arizona	21	Romo, Seve	Sr	P	28	10	0	0.263	0.311	0.351	9	57	15	2	0	20	1	7	3	1	0	1	13	1	0	0	1	0
1992709	29	Arizona	27	Weems, Avery	Jr	P	27	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1774398	29	Arizona	15	Deason, Cody	Jr	P	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992682	29	Arizona	28	Paugh, Blake	Fr	OF	26	8	0	0.261	0.414	0.326	4	46	12	3	0	15	0	10	9	3	0	0	22	0	1	0	1	0
1992681	29	Arizona	4	Luna, Gil	Fr	P	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992710	29	Arizona	45	Stone, Zach	Sr	P	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992707	29	Arizona	5	Moniot, Travis	Jr	INF	22	16	0	0.160	0.295	0.240	8	50	8	1	0	12	1	4	8	2	1	3	18	0	0	0	0	0
1884153	29	Arizona	34	Aguilera, Juan	Sr	P	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884155	29	Arizona	36	Megill, Tylor	Sr	P	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1654524	29	Arizona	23	Medel, Robby	Sr	P	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1774399	29	Arizona	26	Flynn, Michael	Jr	P	18	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884148	29	Arizona	19	Sherman, Zach	So	P	17	0	0	0.000	0.000	0.000	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1992703	29	Arizona	14	Guardado, Jonathan	Fr	P	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884156	29	Arizona	43	Seever, Jason	Sr	P	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884152	29	Arizona	30	Price, Preston	So	P	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992705	29	Arizona	31	Haskell, Cameron	Jr	P	9	0	0	0.000	0.000	0.000	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
1774403	29	Arizona	17	Labaut, Randy	So	P	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992701	29	Arizona	37	Benson, Michael	So	C	8	4	0	0.083	0.214	0.167	1	12	1	1	0	2	0	0	2	0	0	0	6	1	0	0	0	0
1884147	29	Arizona	18	Gowens, Ryan	Sr	P	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992704	29	Arizona	46	Haley, Josh	Fr	P	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1884157	29	Arizona	33	Nichols, Austin	So	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862067	94	CSU Bakersfield	7	Penner, Andrew	Sr	C	57	57	0	0.360	0.434	0.440	34	225	81	12	0	99	2	24	19	11	1	0	19	4	3	0	6	0
1862069	94	CSU Bakersfield	13	Oliver, Jassen	Sr	OF	54	45	0	0.287	0.339	0.368	23	171	49	8	3	63	0	22	9	5	1	2	31	4	0	0	5	0
1992134	94	CSU Bakersfield	24	Koch, Ryan	Jr	C	53	48	0	0.257	0.312	0.432	21	183	47	12	4	79	4	33	13	3	3	1	28	10	0	0	1	0
1992129	94	CSU Bakersfield	4	Berkey, Evan	Fr	SS	51	51	0	0.272	0.357	0.339	31	180	49	8	2	61	0	14	19	6	2	3	25	5	2	0	6	0
1749366	94	CSU Bakersfield	33	Ortega, Jake	Jr	C	47	41	0	0.245	0.315	0.289	30	159	39	1	3	46	0	14	15	2	2	3	34	6	2	0	4	0
1992153	94	CSU Bakersfield	26	Carrizosa, Daniel	Fr	P	45	41	0	0.264	0.319	0.272	10	125	33	1	0	34	0	18	6	5	2	5	32	1	5	0	2	0
1992124	94	CSU Bakersfield	2	Barba, Noah	Jr	OF	40	35	0	0.300	0.384	0.377	23	130	39	5	1	49	1	15	17	2	2	2	24	3	3	0	5	0
1862070	94	CSU Bakersfield	16	Martinez, Luis	Sr	INF	39	31	0	0.235	0.299	0.412	14	119	28	6	0	49	5	20	10	2	3	1	23	5	0	0	0	0
1862077	94	CSU Bakersfield	30	Pena, Mark	Sr	OF	38	36	0	0.202	0.321	0.228	18	114	23	3	0	26	0	9	13	7	0	1	24	3	5	0	5	0
1749376	94	CSU Bakersfield	6	Robles, Sergio	Jr	OF	32	28	0	0.283	0.321	0.404	6	99	28	4	1	40	2	15	5	1	1	1	18	5	1	0	0	0
1523531	94	CSU Bakersfield	5	Daily, Alec	Jr	P	31	26	0	0.220	0.288	0.237	10	59	13	1	0	14	0	7	5	1	1	0	10	1	1	0	0	0
1630369	94	CSU Bakersfield	1	Deaton, Christian	Sr	OF	27	15	0	0.250	0.403	0.286	8	56	14	2	0	16	0	6	13	2	1	0	12	1	2	0	0	0
1992154	94	CSU Bakersfield	29	Anderson, Buck	Fr	2B	24	12	0	0.203	0.242	0.203	5	59	12	0	0	12	0	2	2	1	0	1	14	2	0	0	2	0
1992156	94	CSU Bakersfield	36	King, Kyle	Jr	P	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862072	94	CSU Bakersfield	22	Dewsnap, Naithen	Sr	P	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992146	94	CSU Bakersfield	9	Toothman, Jared	Fr	OF	20	16	0	0.283	0.308	0.350	8	60	17	4	0	21	0	12	2	1	2	0	12	3	1	0	3	0
1862066	94	CSU Bakersfield	12	Tengan, Austyn	So	INF	19	18	0	0.258	0.367	0.288	8	66	17	2	0	19	0	9	12	0	1	0	10	1	0	0	4	0
1749368	94	CSU Bakersfield	14	Valletta, Cole	Jr	OF	19	4	0	0.286	0.310	0.357	6	28	8	2	0	10	0	2	0	1	0	0	5	0	0	0	1	0
1992130	94	CSU Bakersfield	10	Nist, Daniel	Jr	1B	18	8	0	0.118	0.189	0.235	3	34	4	1	0	8	1	3	2	1	0	0	12	3	0	0	1	0
1992147	94	CSU Bakersfield	15	Bitler, Davonte	Fr	OF	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992150	94	CSU Bakersfield	20	Altamarino, Kevin	Fr	P	18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1749371	94	CSU Bakersfield	28	Moten, Isaiah	Jr	P	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862075	94	CSU Bakersfield	25	Charles, Aaron	So	P	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992149	94	CSU Bakersfield	19	Parks, Elijah	Fr	P	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1862078	94	CSU Bakersfield	34	Meza, Isaac	So	P	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992145	94	CSU Bakersfield	8	Dirkes, Lewis	Fr	INF	11	9	0	0.167	0.259	0.167	2	24	4	0	0	4	0	2	2	1	0	1	4	0	0	0	0	0
1992137	94	CSU Bakersfield	38	Ciandro, Andrew	Fr	P	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992138	94	CSU Bakersfield	51	Cutting, Ben	Jr	P	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992151	94	CSU Bakersfield	21	Schineller, Hank	Fr	1B	9	2	0	0.154	0.214	0.154	1	13	2	0	0	2	0	0	1	0	0	0	7	0	0	0	0	0
1992159	94	CSU Bakersfield	39	Ragan, Jordan	Jr	P	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992132	94	CSU Bakersfield	11	Bovee Jr., Michael	Fr	P	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1418679	94	CSU Bakersfield	37	Gee, Steven	Sr	P	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867627	288	Houston	4	Coldiron, Cooper	Sr	INF	59	59	0	0.189	0.281	0.214	19	206	39	2	0	44	1	37	26	3	7	8	40	4	5	0	18	0
1867642	288	Houston	19	Triolo, Jared	So	INF	59	59	0	0.343	0.425	0.451	41	233	80	11	1	105	4	26	30	4	1	0	45	7	1	0	17	0
1528033	288	Houston	5	Hollis, Connor	Sr	INF	58	57	0	0.291	0.397	0.410	47	227	66	17	2	93	2	23	29	11	0	3	38	4	1	0	5	0
1867644	288	Houston	24	Lockhart, Lael	So	UT	58	58	0	0.294	0.421	0.411	38	214	63	17	1	88	2	41	44	5	3	0	44	6	1	0	2	0
1752406	288	Houston	44	Davis, Joe	Jr	1B	56	56	0	0.308	0.369	0.513	35	224	69	16	0	115	10	52	17	6	2	1	34	6	0	0	0	0
1752392	288	Houston	18	Padgett, Grayson	Jr	OF	55	51	0	0.259	0.353	0.363	31	201	52	8	2	73	3	18	25	5	1	3	38	3	2	0	14	0
1986677	288	Houston	34	Lovelace, Kyle	Fr	C	48	34	0	0.188	0.260	0.205	7	112	21	2	0	23	0	4	9	2	0	3	36	3	0	0	3	0
1867628	288	Houston	7	Etzel, Landon	So	OF	47	27	0	0.234	0.331	0.387	19	111	26	2	3	43	3	13	6	10	0	5	42	0	4	0	7	0
1867631	288	Houston	13	Bielamowicz, Tyler	So	P	45	37	0	0.292	0.449	0.417	30	120	35	3	0	50	4	20	28	8	2	5	23	2	5	0	4	0
1986680	288	Houston	8	Minter, Drew	Fr	OF	37	26	0	0.193	0.265	0.295	12	88	17	9	0	26	0	9	8	1	1	0	33	1	0	0	3	0
1986636	288	Houston	3	Redden, Tucker	Jr	C	37	25	0	0.182	0.282	0.197	4	66	12	1	0	13	0	5	8	2	2	3	16	2	0	0	0	0
1867645	288	Houston	38	Slaughter, Nick	So	C	28	11	0	0.167	0.245	0.167	4	48	8	0	0	8	0	8	5	0	0	2	13	2	1	0	3	0
1867633	288	Houston	17	Henry, Carter	So	P	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867629	288	Houston	41	Pulido, Joey	Sr	P	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867625	288	Houston	1	Fuentes, Rey	Jr	INF	24	13	0	0.222	0.288	0.259	3	54	12	2	0	14	0	4	5	0	0	0	5	1	2	0	2	0
1986643	288	Houston	14	Brown, Ron	Fr	INF	21	8	0	0.139	0.220	0.194	2	36	5	2	0	7	0	1	4	0	1	0	18	1	0	0	0	0
1986679	288	Houston	35	Ott, Kyle	Sr	P	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752394	288	Houston	25	Champion, Wendell	So	1B	19	10	0	0.189	0.362	0.297	4	37	7	1	0	11	1	6	9	1	0	1	17	0	0	0	2	0
1867638	288	Houston	28	Hurdsman, Brayson	So	P	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752397	288	Houston	15	Cumbie, Trey	Jr	P	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986672	288	Houston	31	Randel, Ryan	Jr	P	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1640768	288	Houston	47	Fletcher, Aaron	Jr	P	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867636	288	Houston	23	Villarreal, Fred	So	P	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867646	288	Houston	43	Edwards, Hunter	Fr	P	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752404	288	Houston	40	Bond, Nolan	Jr	P	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1867637	288	Houston	27	Bartlett, Charlie	Fr	C	7	0	0	0.333	0.600	0.667	0	3	1	1	0	2	0	1	2	0	0	0	2	0	0	0	0	0
1867643	288	Houston	36	Lester, Dylan	Fr	P	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986644	288	Houston	20	Aguliar, Clay	Fr	P	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986682	288	Houston	42	Hattingh, Griffin	Fr	P	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986683	288	Houston	32	Sundgren, Trevis	Fr	P	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986681	288	Houston	39	Juergens, Spencer	Jr	P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772735	346	Lamar University	33	Adames, Robin	Jr	INF	55	55	0	0.298	0.386	0.428	27	208	62	12	0	89	5	33	19	12	2	0	42	10	2	0	4	0
1877955	346	Lamar University	7	Coker, Cole	So	INF	55	55	0	0.277	0.344	0.322	22	202	56	7	1	65	0	24	18	3	1	2	34	3	1	0	4	0
1996450	346	Lamar University	45	Secrest, Cole	Fr	OF	53	49	0	0.220	0.286	0.290	11	186	41	4	0	54	3	28	12	6	2	0	55	4	1	0	0	0
1877950	346	Lamar University	6	McKinney, Chad	Sr	C	52	46	0	0.196	0.310	0.252	21	143	28	6	1	36	0	11	21	3	1	6	38	4	0	0	1	0
1877946	346	Lamar University	1	DeVore, Grant	Sr	INF	52	48	0	0.247	0.335	0.293	23	174	43	8	0	51	0	17	16	7	0	4	24	7	1	0	7	0
1877947	346	Lamar University	2	Ingram, Phil	Sr	INF	49	44	0	0.310	0.437	0.333	25	168	52	4	0	56	0	14	37	1	0	2	34	4	1	0	5	0
1877975	346	Lamar University	22	Girouard, Cole	So	OF	44	32	0	0.288	0.327	0.333	19	132	38	6	0	44	0	19	7	3	5	3	41	1	2	0	9	0
1996432	346	Lamar University	43	LeJeune, Logan	Fr	OF	43	34	0	0.270	0.391	0.295	13	122	33	3	0	36	0	18	22	4	3	1	33	6	0	0	3	0
1996410	346	Lamar University	17	Kemp, Chase	Fr	INF	39	29	0	0.184	0.273	0.224	7	98	18	4	0	22	0	8	6	6	0	1	11	4	1	0	0	0
1877974	346	Lamar University	21	Fleischman, Chad	Sr	INF	32	12	0	0.145	0.262	0.218	5	55	8	1	0	12	1	2	8	1	1	1	25	0	0	0	0	0
1996381	346	Lamar University	4	Whetsel, Chase	Jr	OF	30	24	0	0.191	0.226	0.270	6	89	17	1	0	24	2	5	4	0	0	3	15	3	1	0	0	0
1996447	346	Lamar University	42	George, Avery	Fr	OF	26	21	0	0.305	0.418	0.354	22	82	25	2	1	29	0	9	13	3	0	0	10	1	3	0	7	0
1772724	346	Lamar University	8	Erickson, Ryan	Jr	INF	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877948	346	Lamar University	3	Leal, Mike	Sr	OF	24	9	0	0.184	0.311	0.211	4	38	7	1	0	8	0	4	6	1	0	1	9	2	0	0	0	0
1996421	346	Lamar University	26	Dallas, Jack	Fr	P	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877977	346	Lamar University	5	Robertson, Payton	So	INF	23	17	0	0.120	0.154	0.200	5	50	6	1	0	10	1	4	1	1	0	2	18	0	0	0	1	0
1877983	346	Lamar University	41	Campbell, Jace	Sr	P	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996404	346	Lamar University	27	Jones, Chet	Fr	P	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996409	346	Lamar University	16	McCall, Rhett	Fr	C	18	11	0	0.094	0.171	0.094	2	32	3	0	0	3	0	0	2	1	0	0	7	4	0	0	0	0
1996417	346	Lamar University	23	Olivarez, Marcus	Fr	P	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877976	346	Lamar University	44	Andrews, Mitch	Jr	C	18	5	0	0.100	0.182	0.100	1	30	3	0	0	3	0	1	3	0	0	0	7	1	0	0	0	0
1996402	346	Lamar University	20	Storrie, Kristjan	Jr	P	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877984	346	Lamar University	49	Driskill, Tanner	Sr	P	17	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996426	346	Lamar University	32	Sills, Noah	Jr	P	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996395	346	Lamar University	11	Clayborne, Tyrese	Fr	INF	14	3	0	0.000	0.133	0.000	2	13	0	0	0	0	0	0	1	1	0	0	4	1	0	0	2	0
1996411	346	Lamar University	18	Blanchard, Jason	Jr	P	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996407	346	Lamar University	12	Rich, Taylor	Jr	P	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996427	346	Lamar University	35	Walker, Garrett	Jr	P	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996451	346	Lamar University	37	Hiebert, Aberee	Jr	P	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1996419	346	Lamar University	24	Wright, Grason	So	P	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1877952	346	Lamar University	14	Johnson, Ryan	Sr	P	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1977470	404	Memphis	10	Oullette, Kyle	Jr	1B	56	55	0	0.264	0.310	0.341	17	208	55	7	0	71	3	31	10	5	3	1	64	5	3	0	1	0
1879362	404	Memphis	4	Webb, Tyler	Sr	OF	55	55	0	0.274	0.348	0.396	28	212	58	19	2	84	1	27	20	7	5	3	37	4	6	0	7	0
1765213	404	Memphis	2	Neel, Colton	Jr	OF	55	49	0	0.220	0.321	0.299	20	177	39	8	0	53	2	19	25	3	4	4	47	1	4	0	5	0
1879368	404	Memphis	29	Trela, Alec	So	INF	55	55	0	0.229	0.347	0.398	28	201	46	13	0	80	7	39	30	8	3	0	44	2	1	0	1	0
1652239	404	Memphis	16	Hennemann, Cale	Jr	INF	54	54	0	0.299	0.422	0.353	27	187	56	6	2	66	0	20	29	13	3	3	25	2	2	0	3	0
1765214	404	Memphis	32	Santana, Jason	Jr	C	51	46	0	0.219	0.310	0.285	20	137	30	6	0	39	1	11	12	7	2	5	32	1	1	0	1	0
1765218	404	Memphis	27	Vaage, Nick	So	OF	48	43	0	0.247	0.337	0.329	20	158	39	10	0	52	1	22	21	1	1	1	20	4	1	0	1	0
1879363	404	Memphis	9	Bell, Evan	Fr	OF	40	19	0	0.167	0.276	0.288	12	66	11	2	0	19	2	5	6	4	0	1	15	2	0	0	0	0
1879365	404	Memphis	3	O'Keefe, Kyle	Sr	INF	36	32	0	0.196	0.280	0.321	10	112	22	3	1	36	3	13	10	3	0	2	41	5	2	0	0	0
1977455	404	Memphis	24	Brooks, Ben	Fr	INF	35	28	0	0.204	0.302	0.215	16	93	19	1	0	20	0	4	13	0	0	2	23	2	4	0	2	0
1643328	404	Memphis	7	Williams, Carlos	Sr	OF	32	29	0	0.248	0.356	0.307	19	101	25	6	0	31	0	8	8	9	0	2	15	2	1	0	4	0
