team_id	team_name	team_games	team_BA	team_OBPpct	team_SLGpct	team_AB	team_R	team_H	team_2B	team_3B	team_TB	team_HR	team_RBI	team_BB	team_HBP	team_SF	team_SH	team_K	team_DP	team_SB	team_CS	team_Picked	opp_team_games	opp_team_BA	opp_team_OBPpct	opp_team_SLGpct	opp_team_AB	opp_team_R	opp_team_H	opp_team_2B	opp_team_3B	opp_team_TB	opp_team_HR	opp_team_RBI	opp_team_BB	opp_team_HBP	opp_team_SF	opp_team_SH	opp_team_K	opp_team_DP	opp_team_SB	opp_team_CS	opp_team_Picked
587	Rutgers		0.270	0.356	0.358	1,692	301	456	66	15	606	18	261	203	36	19	33	349	35	82	22			0.263	0.361	0.365	1,374	216	362	64	12	501	17	192	182	36	13	20	276	38	45	15	
702	UT Arlington		0.260	0.350	0.385	1,963	262	511	85	17	756	42	242	223	61	27	17	408	47	31	14			0.275	0.363	0.396	1,677	273	461	89	9	664	32	240	203	40	20	23	331	40	51	18	
460	UNCW		0.260	0.350	0.393	1,975	306	513	96	6	777	52	270	228	52	13	33	515	36	53	19			0.223	0.316	0.317	1,546	204	344	62	9	490	22	174	176	40	8	22	425	32	47	12	
648	South Carolina		0.274	0.366	0.446	1,960	355	538	103	12	875	70	326	247	47	21	16	400	33	45	13			0.234	0.333	0.373	1,498	211	350	56	12	559	43	194	197	34	18	24	397	41	32	15	
301	Illinois		0.268	0.364	0.440	1,805	332	484	104	10	794	62	308	228	57	25	22	359	43	62	16			0.254	0.341	0.360	1,451	210	369	65	5	522	26	190	171	28	18	20	294	37	60	19	
302	Ill.-Chicago		0.268	0.356	0.387	1,595	268	427	76	14	618	29	241	179	55	27	32	325	45	15	8			0.236	0.327	0.319	1,328	144	314	42	4	424	20	126	145	41	13	20	338	31	30	23	
305	Indiana St.		0.277	0.376	0.417	1,915	365	530	94	11	799	51	328	218	105	29	30	349	37	48	15			0.251	0.337	0.366	1,460	206	367	74	5	535	28	190	166	30	15	23	289	33	22	18	
306	Indiana		0.284	0.380	0.448	1,880	340	534	99	10	842	63	307	239	66	23	42	422	62	63	22			0.239	0.314	0.341	1,501	145	358	64	9	512	24	134	140	29	11	24	351	37	26	22	
444	Morehead St.		0.317	0.409	0.504	2,252	521	715	142	15	1,136	83	474	303	75	44	4	357	65	33	19			0.278	0.372	0.457	1,698	303	472	72	8	776	72	278	221	43	18	24	451	54	45	14	
380	Maine		0.271	0.350	0.409	1,803	289	489	91	14	737	43	258	202	30	23	26	414	34	66	24			0.273	0.399	0.420	1,385	254	378	70	13	582	36	231	223	77	15	19	334	27	53	18	
244	Furman		0.274	0.352	0.404	1,771	292	485	78	16	715	40	262	187	33	9	25	433	47	27	18			0.309	0.387	0.473	1,648	320	510	82	4	780	60	294	192	36	33	18	296	50	73	14	
108	UC Davis		0.278	0.354	0.384	1,841	260	512	102	9	707	25	240	160	63	15	24	394	49	37	30			0.310	0.376	0.430	1,489	256	461	89	9	640	24	231	139	34	24	35	237	39	42	10	
109	UC Irvine		0.280	0.362	0.385	1,901	288	533	86	11	731	30	266	192	71	34	51	410	41	19	25			0.261	0.343	0.367	1,569	218	410	89	10	576	19	195	159	44	17	32	353	38	33	19	
386	Marist		0.277	0.384	0.406	1,632	291	452	92	8	662	34	253	243	55	21	30	376	34	51	16			0.271	0.371	0.388	1,349	218	366	64	6	523	27	191	175	47	15	24	276	29	37	14	
388	Marshall		0.277	0.360	0.412	1,760	281	487	72	8	725	50	258	200	40	18	27	434	37	63	23			0.269	0.385	0.421	1,490	290	401	92	4	627	42	264	239	56	21	21	337	28	16	14	
101	CSUN		0.273	0.350	0.429	2,049	329	559	102	12	880	65	308	173	85	30	30	445	38	30	23			0.280	0.352	0.405	1,609	255	451	85	10	652	32	235	146	39	13	25	336	41	32	23	
249	George Washington		0.285	0.356	0.407	2,008	343	572	104	15	817	37	315	180	55	26	24	428	28	105	36			0.242	0.332	0.342	1,552	212	376	77	15	531	16	195	186	28	13	26	311	38	48	14	
248	George Mason		0.265	0.352	0.383	1,891	294	502	106	16	724	28	276	216	54	30	27	470	41	27	16			0.263	0.346	0.366	1,515	243	398	70	6	555	25	203	151	49	13	26	334	30	40	25	
104	UC Santa Barbara		0.265	0.350	0.386	1,897	293	502	95	15	732	35	260	199	60	19	34	380	41	54	22			0.266	0.332	0.371	1,533	214	408	67	6	568	27	195	133	28	18	26	320	37	25	10	
786	William & Mary		0.220	0.302	0.316	1,793	203	395	74	8	566	27	180	166	50	15	31	482	38	18	17			0.265	0.358	0.369	1,579	246	418	75	6	583	26	216	183	52	9	41	359	30	77	34	
782	Wichita St.		0.289	0.380	0.437	1,937	375	559	101	8	847	57	347	266	36	24	20	414	50	62	19			0.233	0.326	0.342	1,491	206	348	71	8	510	25	174	161	51	17	13	416	43	31	15	
381	Manhattan		0.252	0.349	0.346	1,732	257	437	84	12	599	18	232	192	73	16	30	394	29	26	18			0.264	0.359	0.394	1,517	265	401	76	23	598	25	231	190	45	22	15	329	31	59	13	
32	Little Rock		0.257	0.337	0.387	1,880	277	483	90	13	728	43	252	165	68	12	21	464	53	67	32			0.247	0.345	0.383	1,516	227	375	79	9	580	36	207	192	44	19	15	382	31	53	16	
31	Arkansas		0.299	0.396	0.484	1,935	400	578	98	4	936	84	374	276	57	34	20	417	37	35	9			0.240	0.318	0.347	1,544	210	371	58	2	535	34	183	161	21	13	24	437	44	22	12	
30	Arkansas St.		0.253	0.358	0.388	1,792	291	453	93	13	695	41	259	229	74	14	30	473	34	25	10			0.271	0.373	0.408	1,472	295	399	92	11	600	29	271	198	55	24	28	312	34	54	13	
37	Auburn		0.278	0.385	0.435	2,005	420	558	111	3	873	66	383	285	77	23	14	441	40	44	23			0.241	0.321	0.372	1,585	206	382	89	10	590	33	193	170	24	15	15	444	27	21	14	
519	Ohio		0.254	0.345	0.387	1,828	268	464	83	10	708	47	242	209	56	20	34	462	37	22	10			0.269	0.360	0.375	1,559	241	419	70	6	585	28	214	196	38	22	32	324	43	48	18	
518	Ohio St.		0.287	0.383	0.411	1,994	379	572	108	10	820	40	340	281	47	25	36	424	56	39	11			0.271	0.358	0.392	1,641	258	445	83	20	643	25	224	163	67	13	34	371	41	35	21	
310	Iona		0.239	0.333	0.325	1,517	204	362	71	6	493	16	184	195	26	12	23	351	30	34	7			0.275	0.382	0.394	1,338	259	368	65	14	527	22	226	199	47	24	24	261	25	67	14	
439	Monmouth		0.267	0.366	0.392	1,836	337	491	99	14	720	34	306	217	78	17	44	422	30	35	18			0.261	0.346	0.394	1,460	245	381	79	5	575	35	228	153	44	14	13	309	21	47	21	
649	South Dakota St.		0.268	0.382	0.384	1,715	295	459	75	14	658	32	267	268	62	19	35	449	40	66	19			0.273	0.378	0.395	1,284	241	351	60	9	507	26	213	191	35	16	26	309	20	55	14	
2678	Ark.-Pine Bluff		0.260	0.353	0.368	1,432	245	373	72	8	527	22	225	167	51	24	18	283	37	47	28			0.293	0.402	0.413	1,377	296	404	79	10	569	22	267	199	61	15	19	208	30	78	18	
434	Missouri		0.266	0.371	0.378	1,909	337	508	84	8	722	38	301	279	52	19	38	458	50	67	23			0.247	0.330	0.363	1,633	199	404	68	9	592	34	187	164	45	13	16	466	39	25	20	
1004	Central Ark.		0.286	0.393	0.403	1,949	364	558	106	11	785	33	333	266	91	23	44	395	57	43	17			0.257	0.333	0.369	1,462	195	376	60	8	539	29	178	144	28	10	24	341	30	43	31	
432	Mississippi Val.		0.215	0.330	0.281	1,410	203	303	53	5	396	10	174	195	51	8	42	428	28	64	28			0.367	0.454	0.524	1,531	458	562	117	20	803	28	403	213	62	38	40	209	26	66	14	
514	Oakland		0.256	0.356	0.359	1,587	251	407	69	8	570	26	224	226	27	14	14	436	33	62	17			0.286	0.400	0.449	1,471	359	421	90	12	661	42	317	232	63	25	25	343	22	74	14	
430	Mississippi St.		0.278	0.354	0.401	1,992	325	554	122	13	798	32	291	204	46	26	27	425	40	34	7			0.258	0.345	0.362	1,648	218	425	73	7	596	28	197	178	49	16	27	441	45	29	20	
709	Toledo		0.273	0.374	0.412	1,887	311	515	91	15	777	47	290	259	60	21	34	461	43	47	20			0.274	0.404	0.379	1,370	262	376	65	9	519	20	235	260	53	22	26	306	34	55	25	
458	Charlotte		0.278	0.352	0.390	2,013	343	560	87	14	786	37	306	198	45	28	30	319	47	52	11			0.271	0.338	0.403	1,594	244	432	77	4	643	42	221	140	30	16	26	325	34	37	18	
459	UNCG		0.326	0.398	0.468	1,917	394	624	94	30	898	40	345	202	39	18	42	352	33	86	25			0.244	0.338	0.355	1,556	207	380	70	8	553	29	181	173	56	16	12	462	33	34	12	
627	San Diego		0.288	0.364	0.393	1,913	297	551	91	10	752	30	266	196	46	22	26	364	57	39	20			0.277	0.376	0.395	1,655	299	458	89	10	654	29	270	204	73	23	22	417	39	31	20	
489	N.C. Central		0.269	0.374	0.396	1,703	325	458	94	7	674	36	292	238	60	23	14	401	24	80	18			0.251	0.349	0.368	1,694	264	426	90	6	624	32	233	199	64	17	14	402	30	65	18	
625	Samford		0.269	0.356	0.381	2,046	339	551	92	5	779	42	303	217	71	21	34	450	45	67	24			0.220	0.319	0.307	1,624	209	358	57	10	498	21	187	171	71	16	33	451	20	55	13	
624	Sam Houston St.		0.279	0.370	0.417	1,998	349	558	94	16	834	50	314	203	99	26	43	447	37	71	27			0.246	0.330	0.354	1,649	214	405	79	11	584	26	199	182	33	14	25	409	37	36	12	
450	Mt. St. Mary's		0.263	0.362	0.373	1,743	275	459	88	10	651	28	237	243	38	22	32	399	28	54	26			0.287	0.396	0.415	1,431	295	411	74	14	594	27	268	217	59	26	14	253	29	60	28	
334	Kentucky		0.294	0.401	0.491	1,880	397	553	118	5	924	81	367	281	69	20	40	455	43	58	26			0.253	0.339	0.401	1,588	256	402	74	4	637	51	242	176	36	12	21	447	23	24	5	
629	San Francisco		0.258	0.341	0.369	1,927	246	497	116	4	711	30	222	183	73	25	33	482	58	55	26			0.241	0.330	0.349	1,603	209	387	70	6	559	30	192	174	46	15	32	361	43	58	17	
331	Kent St.		0.290	0.385	0.413	1,888	380	547	95	13	779	37	348	259	48	23	28	407	38	78	34			0.223	0.307	0.319	1,459	170	325	47	8	466	26	155	142	42	14	20	416	28	35	18	
576	Rider		0.257	0.340	0.355	1,550	220	399	75	10	551	19	184	174	32	24	27	372	39	60	14			0.317	0.405	0.457	1,371	283	435	93	19	626	20	258	164	54	25	22	216	32	59	6	
575	Richmond		0.267	0.369	0.376	1,873	299	501	94	11	704	29	272	266	50	26	38	364	40	47	21			0.236	0.332	0.359	1,438	195	340	72	7	516	30	172	176	40	23	25	376	28	41	19	
457	North Carolina		0.282	0.390	0.416	1,928	388	543	89	12	803	49	356	310	55	33	18	423	38	43	17			0.236	0.332	0.358	1,580	203	373	77	7	566	34	186	198	36	17	17	481	27	34	18	
61	Bethune-Cookman		0.277	0.364	0.377	1,944	300	539	77	15	733	29	268	223	55	20	33	412	45	54	15			0.288	0.371	0.438	1,645	300	474	80	14	720	46	268	166	59	13	19	324	26	54	16	
62	Binghamton		0.246	0.335	0.342	1,564	201	384	84	8	535	17	175	185	33	16	21	324	33	39	17			0.266	0.363	0.397	1,352	212	359	80	19	537	20	190	162	51	10	31	288	37	39	21	
812	Xavier		0.276	0.354	0.451	1,918	314	529	100	16	865	68	287	197	46	22	13	499	38	63	23			0.297	0.409	0.490	1,479	335	440	82	8	724	62	297	234	66	30	17	342	28	37	26	
178	Delaware St.		0.249	0.344	0.334	1,328	178	331	61	9	443	11	155	154	45	12	17	273	24	31	13			0.306	0.400	0.432	1,432	321	438	95	19	619	16	275	182	57	21	29	305	28	81	22	
253	Ga. Southern		0.248	0.346	0.344	1,832	282	455	81	7	631	27	245	199	85	18	31	505	44	50	21			0.260	0.342	0.378	1,568	249	408	65	13	592	31	223	175	29	16	35	380	25	31	23	
175	Dayton		0.256	0.345	0.369	1,725	268	442	72	7	636	36	234	169	78	26	20	413	33	81	37			0.319	0.412	0.464	1,471	321	469	77	14	682	36	289	184	70	30	25	287	37	61	13	
251	Georgetown		0.269	0.357	0.371	1,812	270	487	94	11	672	23	235	210	50	23	35	412	29	67	22			0.265	0.367	0.406	1,385	246	367	63	24	562	28	223	193	44	22	25	315	22	54	14	
173	Davidson		0.273	0.378	0.428	1,839	335	502	84	11	788	60	309	252	73	25	17	484	31	49	14			0.257	0.333	0.353	1,553	211	399	70	5	548	23	182	158	31	25	25	322	29	32	18	
172	Dartmouth		0.272	0.352	0.379	1,413	232	385	65	4	536	26	199	158	27	20	15	283	41	27	9			0.305	0.368	0.448	1,300	228	397	65	15	582	30	209	97	44	19	19	229	32	38	14	
254	Georgia St.		0.262	0.358	0.393	1,840	294	482	88	8	724	46	265	240	47	19	34	468	47	51	17			0.263	0.379	0.379	1,490	268	392	74	1	564	32	238	231	59	18	25	344	42	34	15	
255	Georgia Tech		0.291	0.376	0.450	2,040	375	593	103	10	917	67	338	248	42	19	24	489	50	37	16			0.271	0.346	0.401	1,670	258	453	71	8	669	43	241	152	49	20	16	433	41	21	11	
554	Princeton		0.240	0.317	0.314	1,253	139	301	43	5	393	13	120	119	25	8	4	305	31	21	6			0.283	0.388	0.428	1,246	263	352	75	8	533	30	230	190	39	21	22	297	19	41	16	
541	Pepperdine		0.257	0.334	0.379	1,819	273	467	92	13	690	35	253	183	41	27	39	391	33	38	16			0.255	0.343	0.343	1,445	180	368	59	4	495	20	165	148	50	8	28	276	31	20	16	
746	Virginia		0.270	0.363	0.378	1,842	302	498	101	8	696	27	269	220	65	30	43	310	42	34	13			0.239	0.332	0.343	1,512	200	362	55	7	518	29	181	167	46	9	32	473	30	31	17	
406	Mercer		0.302	0.400	0.474	2,101	479	635	105	8	996	80	437	266	92	24	53	468	23	77	19			0.276	0.363	0.408	1,685	279	465	65	7	688	48	246	200	41	18	24	516	34	62	15	
540	Penn		0.268	0.338	0.369	1,510	210	404	73	4	557	24	196	129	38	12	9	338	35	26	11			0.286	0.374	0.423	1,277	227	365	63	8	540	32	203	140	45	10	20	307	39	45	13	
107	California		0.287	0.380	0.429	1,880	353	540	86	5	807	57	318	233	64	26	17	398	46	55	25			0.268	0.347	0.380	1,579	233	423	77	5	600	30	208	155	42	10	24	353	32	23	19	
657	Southern California		0.255	0.333	0.356	1,814	248	463	85	7	646	28	230	190	32	23	21	340	32	25	20			0.259	0.372	0.370	1,426	242	370	64	11	528	24	217	223	43	16	26	344	35	41	17	
180	Delaware		0.249	0.340	0.354	1,908	248	476	80	18	676	28	225	222	50	17	25	452	43	62	25			0.257	0.348	0.362	1,628	247	418	75	14	590	23	209	172	64	18	18	380	30	57	19	
2	Abilene Christian		0.274	0.362	0.385	1,863	313	511	103	13	718	26	271	208	55	14	46	375	31	68	23			0.305	0.379	0.443	1,579	301	481	88	10	700	37	267	160	45	26	40	290	48	78	16	
735	Valparaiso		0.274	0.374	0.404	1,871	334	512	107	7	756	41	316	248	65	22	17	388	42	29	16			0.305	0.397	0.443	1,421	285	433	95	12	630	26	258	174	56	21	35	220	32	36	17	
508	Northwestern St.		0.271	0.363	0.401	2,044	354	554	100	18	819	43	321	216	94	24	31	515	58	40	18			0.248	0.332	0.339	1,630	203	404	72	7	553	21	175	176	38	15	28	333	54	41	16	
6	Alabama A&M		0.265	0.339	0.360	1,659	228	440	68	18	598	18	191	133	63	20	24	331	30	44	16			0.325	0.433	0.490	1,701	424	552	105	13	833	50	382	297	53	31	26	231	36	78	26	
739	Villanova		0.227	0.323	0.313	1,587	190	360	69	11	496	15	170	188	46	20	30	493	32	24	13			0.286	0.373	0.401	1,345	239	385	73	11	540	20	208	166	38	29	22	290	30	44	25	
505	Northern Ky.		0.252	0.336	0.403	1,815	284	457	83	6	732	60	253	189	49	14	15	494	36	18	16			0.326	0.414	0.486	1,621	359	529	107	19	788	38	337	181	75	21	19	302	34	82	14	
502	Northern Colo.		0.295	0.392	0.432	1,836	374	541	107	11	793	41	328	228	75	16	27	539	36	56	20			0.281	0.382	0.392	1,619	318	455	78	15	635	24	290	211	66	18	18	393	27	47	21	
503	Northern Ill.		0.252	0.342	0.332	1,820	231	459	70	8	605	20	205	208	55	28	48	398	43	48	31			0.290	0.376	0.399	1,623	293	471	62	17	648	27	276	180	54	16	24	361	31	42	24	
500	Northeastern		0.274	0.362	0.398	1,921	334	527	85	22	764	36	300	220	56	21	21	415	28	95	28			0.258	0.359	0.382	1,530	243	394	74	6	585	35	227	215	39	21	16	352	31	47	16	
659	Southern Ill.		0.268	0.361	0.388	1,949	329	523	85	13	757	41	292	256	45	31	19	466	49	131	32			0.259	0.338	0.396	1,663	269	431	80	9	658	43	250	174	28	9	25	332	41	47	9	
610	Saint Mary's (CA)		0.273	0.369	0.376	1,761	259	481	92	4	662	27	231	203	81	28	50	362	55	31	23			0.231	0.309	0.309	1,520	163	351	51	5	469	19	145	131	45	10	33	417	44	37	19	
631	Santa Clara		0.249	0.348	0.383	1,753	277	436	79	6	671	48	243	190	81	7	33	445	25	43	42			0.278	0.380	0.395	1,470	247	408	75	14	580	23	224	216	44	27	28	332	39	49	24	
632	Savannah St.		0.236	0.324	0.310	1,312	144	309	47	6	407	13	126	125	49	7	12	341	27	54	21			0.290	0.405	0.409	1,305	270	379	77	12	534	18	240	203	57	12	12	294	23	89	4	
196	East Carolina		0.287	0.379	0.432	1,966	368	565	100	7	850	57	334	251	60	36	34	381	59	81	23			0.250	0.320	0.342	1,442	161	361	64	1	493	22	151	119	34	10	22	334	35	21	14	
635	Seton Hall		0.275	0.358	0.394	1,722	299	473	94	14	679	28	266	218	21	27	30	420	29	67	22			0.234	0.333	0.347	1,353	207	317	56	11	470	25	175	151	53	7	12	363	31	24	5	
754	Washington St.		0.258	0.345	0.379	1,696	219	437	78	10	643	36	201	192	41	11	36	421	41	29	15			0.297	0.393	0.415	1,365	243	405	61	10	567	27	219	158	69	18	24	305	37	36	17	
465	UNLV		0.310	0.386	0.487	2,134	423	662	141	15	1,040	69	399	246	36	28	18	377	54	29	14			0.299	0.362	0.426	1,724	281	515	90	14	735	34	265	149	29	14	18	289	49	45	9	
464	Omaha		0.238	0.336	0.313	1,624	221	386	49	14	508	15	189	213	36	15	45	376	38	48	9			0.269	0.363	0.398	1,373	250	369	49	16	546	32	226	184	31	22	22	239	23	46	14	
562	Quinnipiac		0.280	0.348	0.424	1,907	327	534	87	7	809	58	290	163	42	14	25	415	33	67	25			0.286	0.382	0.403	1,567	287	448	76	10	631	29	244	210	44	19	32	304	32	56	24	
466	Nevada		0.297	0.384	0.454	1,846	357	549	120	16	839	46	332	189	84	20	37	408	45	39	13			0.267	0.350	0.364	1,403	219	375	74	5	510	17	200	147	39	14	23	300	40	17	8	
545	Pittsburgh		0.238	0.350	0.361	1,789	275	425	79	14	646	38	255	270	50	20	31	503	40	49	16			0.241	0.336	0.363	1,513	208	365	66	14	549	30	193	179	40	8	30	412	27	41	16	
1356	Seattle U		0.281	0.380	0.404	1,860	342	522	93	14	751	36	298	232	79	21	35	456	32	34	26			0.258	0.359	0.361	1,473	224	380	58	8	532	26	198	204	37	17	26	378	26	36	19	
315	Jacksonville St.		0.277	0.364	0.427	2,063	403	571	98	8	880	65	352	264	36	33	15	460	37	39	16			0.276	0.370	0.427	1,534	260	423	70	6	655	50	247	180	54	10	24	363	40	55	17	
99	Long Beach St.		0.248	0.336	0.314	1,847	248	458	68	15	580	8	212	195	56	13	67	342	35	55	25			0.254	0.337	0.373	1,514	214	384	70	10	564	30	192	152	44	13	26	389	40	14	17	
169	Creighton		0.267	0.362	0.412	1,709	317	456	107	15	704	37	289	216	53	24	34	398	24	64	20			0.271	0.357	0.382	1,470	224	399	77	8	561	23	202	170	32	13	32	302	23	23	21	
229	Fla. Atlantic		0.271	0.364	0.437	1,996	376	540	90	13	872	72	331	235	69	18	16	421	44	39	9			0.259	0.331	0.359	1,643	217	425	68	5	590	29	193	143	38	9	9	382	30	38	15	
228	Florida A&M		0.283	0.391	0.387	1,816	350	514	82	7	703	31	305	229	110	25	25	384	33	47	13			0.287	0.393	0.426	1,646	325	472	79	6	701	46	281	236	62	15	16	320	44	65	19	
164	UConn		0.280	0.357	0.393	1,934	309	542	94	10	761	35	275	184	59	24	29	407	40	74	30			0.249	0.346	0.353	1,384	192	345	63	7	488	22	171	172	40	12	24	390	26	51	20	
165	Coppin St.		0.280	0.386	0.368	1,451	262	407	76	15	534	7	226	218	47	23	28	311	33	75	25			0.273	0.374	0.397	1,330	259	363	76	19	528	17	220	194	36	25	16	243	18	116	13	
167	Cornell		0.249	0.352	0.356	1,270	198	316	66	8	452	18	182	169	41	14	5	303	23	47	14			0.288	0.372	0.418	1,190	220	343	74	10	497	20	192	135	36	20	15	229	19	39	11	
463	Nebraska		0.274	0.371	0.407	1,781	337	488	75	10	724	47	305	255	39	30	20	393	44	34	8			0.293	0.375	0.412	1,490	276	437	63	3	614	36	243	159	48	19	35	281	32	31	16	
222	Fairleigh Dickinson		0.249	0.324	0.369	1,468	178	366	80	12	542	24	161	135	33	11	14	401	33	52	18			0.333	0.429	0.516	1,383	319	461	88	19	713	42	289	197	47	15	21	250	27	60	21	
97	Cal St. Fullerton		0.271	0.345	0.352	1,881	265	509	86	17	662	11	238	166	59	19	59	364	38	44	23			0.254	0.317	0.369	1,549	198	394	77	14	571	24	179	123	24	9	29	352	31	28	10	
96	Fresno St.		0.299	0.366	0.457	1,872	315	559	116	14	856	51	290	161	45	14	45	436	48	38	14			0.271	0.369	0.380	1,655	278	448	74	10	629	29	245	199	73	22	25	409	41	34	21	
393	UMES		0.240	0.335	0.305	1,584	214	380	65	10	483	6	177	184	50	14	33	327	39	75	33			0.301	0.397	0.428	1,573	348	474	88	17	674	26	300	200	71	31	17	245	31	108	27	
220	Fairfield		0.273	0.361	0.369	1,692	263	462	79	7	624	23	231	205	40	24	16	336	48	41	13			0.277	0.354	0.380	1,486	224	412	64	10	565	23	199	155	34	22	20	306	38	35	12	
813	Yale		0.253	0.337	0.334	1,490	215	377	56	8	497	16	190	160	40	23	25	367	30	35	15			0.255	0.338	0.357	1,276	170	326	52	4	455	23	157	136	29	13	23	264	30	47	13	
14	Albany (NY)		0.244	0.352	0.357	1,547	218	378	78	11	553	25	184	216	49	15	19	380	29	43	28			0.277	0.377	0.375	1,258	201	348	61	6	472	17	187	175	38	17	29	268	24	46	16	
17	Alcorn		0.254	0.346	0.339	1,668	238	424	72	6	565	19	213	199	45	17	28	407	34	40	22			0.293	0.418	0.435	1,499	409	439	86	17	652	31	348	255	78	17	34	307	31	104	19	
660	SIUE		0.245	0.339	0.361	1,777	233	435	78	7	641	38	212	216	48	19	31	503	38	21	11			0.297	0.386	0.436	1,593	332	473	77	17	695	37	298	207	38	24	13	370	35	49	22	
391	UMBC		0.256	0.344	0.364	1,627	246	416	80	12	592	24	217	189	38	16	26	375	50	61	26			0.275	0.365	0.411	1,369	248	376	87	11	563	26	224	176	28	18	21	268	21	55	15	
726	Navy		0.286	0.373	0.406	1,837	321	526	124	24	746	16	287	227	40	24	30	289	45	38	14			0.241	0.318	0.312	1,617	177	389	64	3	504	15	162	152	38	16	22	380	31	38	18	
1104	Grand Canyon		0.295	0.367	0.404	1,968	371	581	103	18	795	25	322	206	36	35	42	352	45	76	25			0.277	0.368	0.381	1,633	255	452	70	11	622	26	230	180	64	13	21	409	33	31	13	
725	Army West Point		0.267	0.373	0.347	1,813	324	484	83	18	630	9	287	249	71	25	48	439	39	88	37			0.254	0.352	0.367	1,656	230	420	86	12	608	26	204	202	56	14	23	417	31	51	20	
721	Air Force		0.310	0.384	0.477	1,953	400	605	128	21	931	52	368	182	65	20	15	484	49	74	23			0.315	0.397	0.481	1,646	314	518	117	12	791	44	293	203	30	15	31	326	51	30	23	
110	UCLA		0.286	0.394	0.429	1,865	383	534	114	12	801	43	346	275	80	38	42	410	32	56	19			0.233	0.307	0.351	1,402	149	327	62	8	492	29	137	123	31	11	24	306	30	17	12	
740	VCU		0.269	0.368	0.340	1,874	296	505	82	4	637	14	247	209	95	22	56	368	56	68	20			0.226	0.327	0.313	1,587	197	359	59	9	496	20	175	199	44	11	23	418	34	42	18	
630	San Jose St.		0.289	0.362	0.362	1,964	294	567	75	9	711	17	278	172	67	26	33	332	74	37	20			0.303	0.398	0.456	1,586	303	481	92	15	723	40	271	210	52	21	28	339	52	47	19	
742	Virginia Tech		0.265	0.355	0.390	1,869	302	496	86	7	728	44	263	194	81	25	39	422	47	39	20			0.274	0.358	0.425	1,621	287	444	87	7	689	48	259	177	48	24	26	387	38	57	19	
606	Saint Joseph's		0.236	0.312	0.336	1,599	190	377	57	13	538	26	175	157	26	11	14	398	35	38	10			0.277	0.364	0.423	1,350	241	374	80	9	571	33	219	147	46	13	18	303	36	41	21	
559	Purdue		0.280	0.382	0.382	1,816	327	508	97	7	694	25	292	245	72	28	46	361	55	89	41			0.254	0.349	0.365	1,503	218	382	67	5	549	30	189	179	49	18	28	327	39	33	24	
736	Vanderbilt		0.264	0.372	0.411	1,849	343	488	97	11	760	51	301	262	62	12	18	506	31	94	21			0.243	0.337	0.365	1,499	211	365	63	7	547	35	191	181	41	21	22	434	28	40	15	
603	St. John's (NY)		0.297	0.371	0.437	1,848	344	548	105	17	807	40	320	197	41	33	41	386	28	46	23			0.219	0.296	0.305	1,405	129	308	57	6	428	17	120	127	29	9	15	380	24	27	12	
748	Wagner		0.270	0.363	0.401	1,871	318	505	100	16	751	38	284	239	45	20	28	362	35	61	25			0.265	0.370	0.364	1,467	232	389	77	4	534	20	216	203	51	19	30	313	32	72	16	
158	Columbia		0.263	0.348	0.369	1,676	246	441	74	14	618	25	218	181	47	16	22	361	44	28	9			0.309	0.388	0.465	1,457	283	450	109	20	677	26	265	157	44	18	20	287	28	42	23	
551	Portland		0.261	0.336	0.383	1,768	234	462	78	13	677	37	218	171	40	25	22	419	33	41	33			0.268	0.367	0.385	1,443	251	387	60	8	556	31	218	176	59	16	31	351	28	32	17	
553	Prairie View		0.252	0.354	0.336	1,713	283	431	57	20	576	16	239	214	69	20	26	389	36	56	20			0.343	0.445	0.514	1,609	471	552	121	26	827	34	397	262	64	36	20	257	31	86	32	
234	Florida St.		0.268	0.397	0.433	1,992	406	533	119	5	863	67	355	381	69	32	22	470	66	36	13			0.235	0.338	0.375	1,618	236	381	79	3	607	47	210	212	45	13	13	487	30	49	16	
235	Florida		0.281	0.374	0.472	1,975	401	555	115	10	933	81	361	265	48	34	8	482	41	58	29			0.220	0.302	0.333	1,608	166	354	58	0	535	41	152	147	45	8	19	424	38	30	4	
236	Fordham		0.270	0.359	0.384	1,843	299	497	105	20	708	22	263	198	70	18	45	366	28	169	48			0.230	0.333	0.323	1,453	174	334	52	10	469	21	156	181	48	8	15	436	24	31	19	
231	FIU		0.288	0.370	0.454	1,829	324	527	78	9	830	69	286	177	70	16	36	442	35	23	33			0.259	0.358	0.378	1,591	277	412	79	7	601	32	233	201	53	17	18	452	31	61	14	
756	Washington		0.267	0.350	0.383	1,789	256	478	93	9	685	32	233	187	51	16	45	392	37	34	18			0.255	0.320	0.401	1,480	185	377	101	7	594	34	174	132	20	20	20	314	34	25	16	
749	Wake Forest		0.256	0.362	0.382	1,947	299	499	90	4	744	49	269	286	50	24	26	525	56	61	20			0.237	0.351	0.378	1,596	256	379	83	12	603	39	233	222	65	17	18	432	33	55	11	
48	Charleston So.		0.233	0.309	0.321	1,819	184	423	63	11	583	25	173	182	26	13	22	408	47	28	15			0.279	0.346	0.426	1,628	260	454	50	6	693	59	237	136	38	11	25	395	20	51	18	
774	Western Mich.		0.268	0.360	0.368	1,613	268	432	79	8	593	22	238	206	39	20	52	352	25	48	26			0.266	0.367	0.364	1,363	215	362	60	7	496	20	195	181	46	17	23	320	32	32	15	
