player_id	team_id	team_name	Jersey	Player	Yr	Pos	GP	GS	G	App	GS	ERA	IP	CG	H	R	ER	BB	SO	SHO	BF	P-OAB	2B-A	3B-A	Bk	HR-A	WP	HB	IBB	Inh Run	Inh Run Score	SHA	SFA	Pitches	GO	FO	W	L	SV	KL
1975908	312	Iowa	32	McCleary, Brett	Fr	C	16	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975906	312	Iowa	19	Probst, Ben	Fr	P	16	0	0	16	0	4.35	20.2	0	25	13	10	9	21	0	97	84	4	0	0	1	2	3	0	7	1	1	0	311	23	14	1	0	0	6
1876146	312	Iowa	24	Allgeyer, Nick	Jr	P	15	15	0	15	15	2.41	97.0	0	85	35	26	28	95	0	401	362	16	1	1	10	1	4	1	0	0	7	0	1,117	83	94	5	4	0	26
1865214	312	Iowa	37	Massner, Kace	Fr	OF	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1975909	312	Iowa	33	Dreyer, Jack	Fr	P	14	4	0	14	4	3.69	31.2	0	26	18	13	15	42	0	140	116	7	0	0	2	2	8	0	2	2	1	0	490	23	23	5	2	0	11
1975870	312	Iowa	27	Schanuel, Brady	Jr	P	14	13	0	14	13	5.94	53.0	0	51	41	35	43	65	0	260	207	16	0	0	5	7	6	0	0	0	2	2	948	38	53	5	7	0	13
1975903	312	Iowa	14	Pettigrew, Zion	Fr	2B	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760472	312	Iowa	11	McDonald, Cole	Jr	P	11	11	0	11	11	3.23	55.2	0	52	24	20	17	52	0	230	209	5	0	0	5	0	2	1	0	0	1	1	834	60	45	3	2	0	19
1975902	312	Iowa	13	Berst, Matt	Fr	C	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1760480	312	Iowa	45	Shimp, Kyle	So	P	9	0	0	9	0	10.24	9.2	0	11	11	11	10	10	0	52	37	1	0	0	0	1	1	0	1	1	3	1	188	6	13	0	0	1	3
1876147	312	Iowa	22	Kampen, Kole	Fr	P	7	1	0	7	1	7.00	9.0	0	11	8	7	7	9	0	44	35	2	0	1	3	1	0	0	5	2	1	1	173	9	8	0	0	0	3
1865213	312	Iowa	10	Lieurance, Derek	Jr	P	7	0	0	7	0	4.26	6.1	0	2	5	3	5	7	0	30	22	0	0	0	1	2	2	0	8	3	1	0	115	6	6	1	0	0	1
1757575	706	UTSA	23	Stacy, Ryan	Jr	OF	56	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656944	706	UTSA	21	Bowles, Trent	Sr	OF	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1757554	706	UTSA	5	Arias, Bryan	Jr	INF	55	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656945	706	UTSA	34	Brookover, Ben	Sr	INF	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980692	706	UTSA	27	Rock, Dylan	Fr	OF	52	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865638	706	UTSA	16	Estrada, Chris	Sr	INF	52	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865635	706	UTSA	33	Beam, Tony	Sr	C	47	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980679	706	UTSA	2	Lamb, Joshua	Fr	INF	46	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980689	706	UTSA	1	Tapia, Jonathan	Fr	INF	44	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980653	706	UTSA	13	Keng, Chase	Fr	OF	40	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865641	706	UTSA	4	Moon, Garrett	Sr	C	31	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865636	706	UTSA	6	Buendia, Aldo	So	INF	30	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980690	706	UTSA	24	Wenzel, Palmer	Jr	P	26	0	0	26	0	3.27	44.0	0	37	20	16	18	41	0	187	161	8	0	1	2	3	5	0	24	8	1	2	726	51	34	6	2	1	6
1757557	706	UTSA	31	Craft, Derek	Jr	P	24	3	0	24	3	1.89	52.1	0	40	15	11	11	62	0	210	190	4	1	1	3	5	7	0	23	13	1	1	797	33	52	3	5	3	12
1758252	706	UTSA	28	Rodriguez, Jordan	Sr	P	22	3	0	22	3	2.82	22.1	0	20	14	7	21	23	0	107	84	4	2	0	0	2	2	0	15	4	0	0	359	25	14	1	1	0	5
1532994	706	UTSA	22	Shewcraft, Andre	Sr	P	22	0	0	22	0	4.71	21.0	0	19	15	11	13	23	0	98	81	1	1	2	1	3	2	0	18	7	1	0	385	19	20	0	2	2	5
1980680	706	UTSA	32	Miller, Kyrell	Jr	P	22	2	0	22	2	4.94	31.0	0	31	24	17	10	34	0	138	115	4	0	1	2	5	6	1	20	3	4	3	489	29	24	4	1	0	12
1757562	706	UTSA	8	Griggs, Bradley	Jr	P	19	1	0	19	1	2.81	25.2	0	22	12	8	15	25	0	112	93	3	0	0	3	1	4	0	16	6	0	0	391	24	21	0	1	1	4
1980676	706	UTSA	14	Hacker, Chase	Fr	C	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1757570	706	UTSA	20	Patel, Karan	Jr	P	16	11	0	16	11	3.96	63.2	0	53	34	28	28	56	0	271	234	7	1	1	5	5	6	0	7	7	2	1	971	64	59	3	3	0	9
1757559	706	UTSA	19	Dressler, Steven	Jr	P	15	15	0	15	15	3.05	91.1	1	85	33	31	29	53	0	376	336	13	2	1	4	9	6	0	0	0	4	1	1,343	111	89	5	4	0	17
1656952	706	UTSA	10	Kirby, Chance	Sr	P	13	13	0	13	13	2.63	65.0	0	48	29	19	18	62	0	267	236	12	1	0	2	5	8	0	0	0	4	1	1,002	57	66	7	4	0	13
1980663	706	UTSA	29	Swofford, Logan	Jr	UT	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1865634	706	UTSA	25	Alexander, Nathan	Jr	P	9	7	0	9	7	3.19	31.0	0	30	12	11	10	30	0	132	120	8	0	2	2	0	0	0	0	0	1	1	519	28	33	3	1	0	5
1865646	706	UTSA	38	Zeller, Zach	Fr	P	8	1	0	8	1	5.28	15.1	0	17	9	9	8	15	0	72	60	5	1	0	3	3	3	0	3	2	0	1	234	12	18	0	0	0	7
1865643	706	UTSA	15	Murphy, Zach	Sr	P	6	0	0	6	0	3.72	9.2	0	9	4	4	5	9	0	41	35	3	0	0	0	0	0	0	5	1	1	0	123	9	9	0	0	0	1
1865640	706	UTSA	39	Mason, Hunter	So	P	6	0	0	6	0	12.00	6.0	0	8	8	8	4	6	0	30	25	0	0	0	2	1	1	0	8	3	0	0	127	5	6	0	0	0	2
1865644	706	UTSA	9	Ostrominski, Ben	So	P	5	0	0	5	0	6.35	5.2	0	4	4	4	9	6	0	32	20	1	0	1	0	0	3	0	4	4	0	0	137	3	7	0	0	0	1
1757563	706	UTSA	36	Harrison, Jake	Jr	P	3	0	0	3	0	6.75	5.1	0	5	6	4	0	6	0	22	21	0	1	0	2	0	1	0	2	0	0	0	91	3	6	0	0	0	2
1980674	706	UTSA	35	Griggs, Zachary	Fr	P	2	0	0	2	0	67.50	0.2	0	0	5	5	6	0	0	8	1	0	0	0	0	2	0	0	0	0	1	0	37	1	1	0	0	0	0
1757576	706	UTSA	37	Stacy, Sean	Sr	P	1	0	0	1	0	0.00	1.0	0	0	0	0	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
1752154	67	Boston College	1	Alu, Jake	Jr	2B	49	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1876522	67	Boston College	6	Dempsey, Brian	So	3B	49	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643506	67	Boston College	11	Palomaki, Jake	Sr	2B	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1876525	67	Boston College	26	Baldelli, Dante	So	OF	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986296	67	Boston College	17	Galland, Chris	Fr	OF	48	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752155	67	Boston College	2	Martellini, Gian	Jr	C	47	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1876523	67	Boston College	9	Cunningham, Jack	So	UT	46	46	0	1	0	0	0	0	1	5	5	0	0	0	5	1	1	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0
1643505	67	Boston College	12	Braren, Scott	Jr	OF	36	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643508	67	Boston College	15	Maselli, Anthony	Sr	3B	35	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643511	67	Boston College	4	Bigras, Mitch	Sr	1B	33	20	0	3	0	11.57	2.1	0	3	3	3	1	1	0	12	10	1	0	0	1	0	1	0	0	0	0	0	49	3	3	0	0	0	0
1752156	67	Boston College	20	Lane, Thomas	Jr	P	30	0	0	30	0	4.53	45.2	0	25	30	23	33	27	0	204	158	5	0	0	5	9	7	1	27	4	2	4	704	49	59	3	5	3	11
1986309	67	Boston College	30	Suozzi, Joe	So	OF	25	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752161	67	Boston College	40	Stromberg, Zach	Jr	P	22	0	0	22	0	2.96	27.1	0	28	14	9	15	28	0	125	98	0	1	1	1	2	3	0	26	13	7	2	457	26	22	2	0	0	8
1876528	67	Boston College	32	Goodreau, Jake	So	C	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1876526	67	Boston College	19	Yish, Jacob	So	OF	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1752158	67	Boston College	29	Hughes, Sean	Jr	P	20	0	0	20	0	3.24	16.2	0	17	7	6	18	21	0	89	62	3	1	0	1	4	6	1	15	12	2	1	273	14	12	1	0	0	6
1876532	67	Boston College	43	Walsh, Joey	Fr	P	18	0	0	18	0	6.68	32.1	0	40	27	24	17	27	0	158	129	2	3	0	3	5	7	2	19	11	2	3	402	31	32	2	1	0	7
1752159	67	Boston College	31	Witkowski, John	Jr	P	17	0	0	17	0	7.20	25.0	0	39	25	20	9	23	0	129	116	4	1	0	5	7	2	0	4	2	1	1	417	29	21	0	2	2	4
1876530	67	Boston College	34	Gill, Matt	So	P	14	6	0	14	6	3.60	40.0	0	47	16	16	15	15	0	178	154	3	1	0	1	3	4	1	6	3	2	3	520	51	46	1	1	0	6
1752163	67	Boston College	44	Stevens, Jacob	Jr	P	13	13	0	13	13	4.84	70.2	1	66	41	38	37	70	0	311	263	18	1	0	6	5	3	0	0	0	7	1	992	55	76	3	7	0	20
1752164	67	Boston College	36	Metzdorf, Dan	Jr	P	13	13	0	13	13	5.74	69.0	0	77	47	44	30	61	0	314	267	15	0	2	5	11	10	0	0	0	3	4	1,060	70	63	1	8	0	16
1643504	67	Boston College	27	Rapp, Brian	Sr	P	12	12	0	12	12	3.57	70.2	0	48	30	28	37	74	0	294	249	16	0	4	4	4	2	0	0	0	3	3	968	56	72	3	5	0	12
1752165	67	Boston College	21	Nelson, Jack	Jr	P	11	5	0	11	5	5.53	27.2	0	29	19	17	15	16	0	126	104	6	0	0	2	2	4	0	8	2	1	2	430	21	39	1	1	0	4
1986308	67	Boston College	25	Hesslink, Will	Fr	P	9	0	0	9	0	6.17	11.2	0	9	9	8	8	12	0	50	40	3	0	0	0	2	0	1	3	2	1	1	136	9	12	0	0	0	3
1986311	67	Boston College	38	Stone, Brandon	Fr	INF	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986306	67	Boston College	18	Spagnuolo, Brendan	Jr	P	5	0	0	5	0	46.29	2.1	0	10	13	12	4	0	0	24	17	1	0	0	1	1	2	0	4	3	0	1	54	4	3	0	2	0	0
1643509	67	Boston College	8	Giampetruzzi, Carmen	Sr	P	4	0	0	4	0	22.50	2.0	0	2	5	5	5	4	0	13	8	0	0	0	0	0	0	2	1	1	0	0	53	0	2	0	0	0	1
1752160	67	Boston College	23	Bacon, Connor	Jr	OF	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986297	67	Boston College	45	Hodgson, Jack	Fr	P	3	0	0	3	0	0.00	2.1	0	0	0	0	4	1	0	13	6	0	0	0	0	0	1	1	2	2	1	1	33	2	4	0	0	0	1
1986310	67	Boston College	33	Curnane, Reyce	Fr	1B	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1876527	67	Boston College	28	Soucy, Aaron	So	C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643276	317	James Madison	20	Sisk, Adam	Sr	OF	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870413	317	James Madison	1	Griffin, Davonn	So	OF	52	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870455	317	James Madison	24	Semones, Fox	So	P	51	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997556	317	James Madison	3	Jones, Josh	Fr	INF	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870454	317	James Madison	22	Brown, Harry	So	1B	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772230	317	James Madison	30	Tondi, Zach	Sr	C	43	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997572	317	James Madison	23	Morgan, Michael	Fr	UT	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643272	317	James Madison	5	McKay, Bradley	Sr	INF	42	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1772214	317	James Madison	11	Dofflemyer, Tanner	Sr	INF	38	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870415	317	James Madison	7	Dipasupil, Matt	So	INF	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870451	317	James Madison	10	Coale, Ryan	Sr	C	32	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870465	317	James Madison	41	Colon, Matt	Sr	P	26	0	0	26	0	2.45	22.0	0	19	8	6	10	24	0	98	82	2	0	0	2	3	3	0	39	7	2	1	332	23	15	1	1	3	8
1870450	317	James Madison	8	Hayes, Kyle	So	C	26	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997554	317	James Madison	28	Hartigan, Conor	Fr	OF	24	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997570	317	James Madison	39	Johnson, Hunter	Fr	INF	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643277	317	James Madison	21	Sciorra, Michael	Sr	OF	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997573	317	James Madison	13	Piccolino II, Anthony	Fr	OF	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997553	317	James Madison	26	Goggin, Dan	Jr	P	18	5	0	18	5	5.36	40.1	0	44	30	24	18	38	0	180	155	10	3	0	3	5	2	0	6	3	4	1	615	35	35	5	3	1	13
1772229	317	James Madison	18	Marsili, Matt	Jr	P	16	0	0	16	0	2.31	23.1	0	13	8	6	17	26	0	101	81	1	0	0	2	6	0	0	9	3	3	0	338	17	26	1	2	1	8
1758478	317	James Madison	6	Perkins, Shelton	So	P	16	0	0	16	0	3.29	27.1	0	25	14	10	14	34	0	126	100	5	1	1	1	7	4	0	11	3	6	2	468	26	20	4	1	0	10
1870459	317	James Madison	32	Robertson, Nick	Fr	P	15	1	0	15	1	1.96	23.0	0	16	5	5	13	33	0	98	84	2	0	1	1	1	1	0	1	0	0	0	376	18	15	0	1	3	10
1643273	317	James Madison	12	Harlow, Colton	Sr	P	15	13	0	14	13	4.30	75.1	1	76	40	36	28	59	0	329	285	15	2	1	4	11	4	0	2	1	8	4	1,106	71	83	4	5	0	16
1870460	317	James Madison	34	Kelly, Kevin	So	P	15	11	0	15	11	3.74	67.1	1	70	34	28	16	75	0	294	261	8	1	0	4	1	11	0	6	2	3	3	1,028	68	50	3	3	2	29
1643274	317	James Madison	14	McCoy, Tucker	Sr	P	14	0	0	14	0	0.90	10.0	0	3	1	1	5	10	0	35	25	1	0	0	0	1	1	0	17	4	3	1	133	10	6	0	0	0	1
1997560	317	James Madison	37	Stewart, Nick	Fr	P	13	12	0	13	12	2.86	63.0	0	48	30	20	21	67	0	268	242	6	2	1	5	5	4	0	1	0	1	0	1,141	49	69	4	3	0	14
1997567	317	James Madison	27	Ayer, Brett	So	P	13	0	0	13	0	0.45	20.0	0	8	4	1	13	31	0	85	69	2	0	0	0	0	2	0	16	4	1	0	362	8	19	2	2	1	11
1997574	317	James Madison	36	Richards, Garrett	Jr	P	13	2	0	13	2	3.91	25.1	0	33	14	11	8	16	0	111	96	6	0	0	0	5	1	0	8	4	3	3	375	21	29	0	2	1	4
1997555	317	James Madison	2	Jackson, Dallas	Fr	OF	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1870452	317	James Madison	15	Bechtold, Michael	Fr	P	10	5	0	10	5	3.86	25.2	0	30	13	11	10	17	0	120	106	7	1	0	3	8	2	0	1	0	1	1	457	33	28	1	1	0	8
1772212	317	James Madison	16	Bourne, Christian	Jr	P	9	3	0	9	3	15.43	11.2	0	24	22	20	13	7	0	74	56	8	0	2	0	5	4	0	1	0	0	1	233	13	12	1	1	0	1
1997557	317	James Madison	17	Jones, Grayson	Fr	P	9	0	0	9	0	9.00	7.0	0	10	8	7	7	4	0	37	28	2	0	0	0	1	0	0	7	3	1	1	133	10	6	0	1	0	3
1997559	317	James Madison	31	Showalter, Justin	Fr	P	9	0	0	9	0	7.24	13.2	0	16	12	11	2	11	0	63	54	4	1	0	3	3	3	0	9	5	2	2	214	17	11	0	0	0	4
1997568	317	James Madison	38	Campbell, Evan	Fr	P	3	0	0	3	0	2.70	6.2	0	5	2	2	5	5	0	30	25	1	0	0	0	1	0	0	0	0	0	0	107	5	10	0	0	0	3
1870457	317	James Madison	29	Vassar, Cam	So	P	2	0	0	2	0	13.50	0.2	0	1	1	1	2	0	0	5	2	0	0	0	1	0	0	0	1	0	1	0	20	2	0	0	0	0	0
1997558	317	James Madison	4	McDonnell, Liam	Fr	P	1	0	0	1	0	0	0	0	1	1	1	1	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	12	0	0	0	0	0	0
1872088	316	Jacksonville	3	Dubrule, Scott	So	INF	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1759472	316	Jacksonville	19	Camacho, Angel	Jr	INF	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656094	316	Jacksonville	12	Armstrong, Sam	Sr	INF	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1531044	316	Jacksonville	21	Lehane, Chris	Sr	OF	57	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872089	316	Jacksonville	4	Someillan, Ruben	So	OF	56	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1759473	316	Jacksonville	18	Stephens, Connor	Jr	OF	48	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872097	316	Jacksonville	33	Southern, Jacob	So	C	47	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872092	316	Jacksonville	8	Cassala, John	Jr	OF	46	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979297	316	Jacksonville	24	Hunter, Duncan	Fr	OF	43	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1656132	316	Jacksonville	42	Fernandez, Evan	Jr	INF	40	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1759475	316	Jacksonville	25	Guardascione, Franco	Sr	C	39	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1759474	316	Jacksonville	10	Gau, Chris	Jr	P	32	23	0	15	15	2.65	105.1	2	85	38	31	19	91	0	422	393	11	1	1	7	6	4	1	0	0	2	4	1,385	100	113	8	3	0	29
1979296	316	Jacksonville	29	Garrastazu, Adrian	Fr	P	28	22	0	3	0	18.00	1.0	0	2	2	2	3	0	0	9	6	1	0	0	0	0	0	0	0	0	0	0	28	1	2	0	0	0	0
1979528	316	Jacksonville	40	Mauloni, Chris	Fr	P	28	0	0	28	0	2.53	32.0	0	23	9	9	11	48	0	135	117	2	0	1	3	5	6	0	24	1	0	1	467	21	24	3	2	20	14
1979529	316	Jacksonville	15	Palmer, Trent	Fr	P	25	0	0	25	0	2.92	40.0	0	42	17	13	17	44	0	178	154	4	0	0	0	3	3	0	24	6	4	0	657	40	24	3	1	1	13
1872096	316	Jacksonville	20	Smith, Zack	Sr	OF	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1872105	316	Jacksonville	34	Meyer, Matt	Sr	P	23	1	0	23	1	7.01	25.2	0	30	24	20	23	31	0	133	103	5	0	1	2	4	3	0	12	5	3	1	465	25	18	1	2	1	16
1979531	316	Jacksonville	6	Temple, Austin	Fr	P	20	8	0	20	8	4.97	38.0	0	35	23	21	28	42	0	178	142	8	3	0	4	2	6	1	4	2	0	2	619	27	38	2	1	0	15
1559855	316	Jacksonville	16	Ciocia, Andrew	Sr	P	19	0	0	19	0	4.43	20.1	0	30	13	10	5	12	0	96	85	3	1	0	4	1	3	0	16	9	1	2	275	19	26	1	0	0	4
1872094	316	Jacksonville	23	Walker, TD	Fr	OF	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1531031	316	Jacksonville	22	Disch, Nathan	Sr	P	16	2	0	16	2	7.84	20.2	0	18	18	18	21	15	0	106	76	4	0	0	2	7	7	1	3	1	1	1	345	18	27	0	1	0	8
1656100	316	Jacksonville	14	Stockton, Spencer	Sr	P	16	12	0	16	12	3.57	85.2	0	87	36	34	20	75	0	363	326	12	1	0	4	2	6	0	0	0	8	3	1,289	82	88	8	5	0	30
1872093	316	Jacksonville	13	Santana, Tyler	So	P	14	14	0	14	14	3.29	87.2	0	85	37	32	30	58	0	367	327	8	2	1	3	10	4	0	0	0	3	3	1,313	105	80	10	1	0	17
1535850	316	Jacksonville	29	Garrastazu, Cory	Sr	OF	13	3	0	1	0	18.00	1.0	0	3	2	2	0	0	0	6	6	1	0	0	0	0	0	0	0	0	0	0	20	1	2	0	0	0	0
1656129	316	Jacksonville	38	Shannahan, Gregory	Jr	P	13	2	0	13	2	5.34	28.2	0	31	19	17	15	25	0	138	109	9	0	1	5	2	6	0	9	6	3	5	427	30	29	1	2	0	7
1759478	316	Jacksonville	9	Cassala, Mike	Jr	P	11	9	0	4	4	3.00	21.0	0	17	9	7	4	20	0	86	82	1	0	0	3	0	0	0	0	0	0	0	238	18	24	2	1	0	6
1656130	316	Jacksonville	45	Wright, Reagan	Jr	C	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979662	316	Jacksonville	41	Mitchell, Andy	Jr	P	5	0	0	5	0	8.53	6.1	0	12	8	6	2	5	0	34	31	6	0	0	0	1	0	0	2	2	0	1	108	7	7	0	0	0	1
1759479	316	Jacksonville	32	Wonn, Logan	So	P	1	0	0	1	0	0.00	1.0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	3	1	0	0	13	0	3	0	0	0	0
1758918	193	Duke	30	Herron, Jimmy	Jr	OF	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
